len,packet_id,flags,ttl,protocol,checksum,source_port,destination_port,test
0.336538,0.983169,0.007843,1,0.352941,0.482222,0.604481,0.351751,1
0.076923,0.058139,0,0.6,0.352941,0.760041,0.351751,0.604481,1
0.977564,0.313857,0,0.6,0.352941,0.500031,0.351751,0.604481,1
0.076923,0.983184,0.007843,1,0.352941,0.483443,0.604481,0.351751,1
0.076923,0.865533,0,0.6,0.352941,0.95268,0.351751,0.604481,1
0.076923,0.983199,0.007843,1,0.352941,0.483428,0.604481,0.351751,1
0.076923,0.75153,0,0.6,0.352941,0.066639,0.351751,0.604481,1
0.153846,0.958006,0.007843,1,1,0.508088,0.643753,0.000826,1
0.153846,0.958021,0.007843,1,1,0.508072,0.643753,0.000826,1
0.153846,0.099126,0,0.6,1,0.718519,0.000826,0.643753,1
0.153846,0.325515,0,0.6,1,0.492126,0.000826,0.643753,1
0.153846,0.088795,0.007843,1,1,0.127403,0.773987,0.000826,1
0.153846,0.08881,0.007843,1,1,0.127388,0.773987,0.000826,1
0.153846,0.539148,0,0.6,1,0.028627,0.000826,0.773987,1
0.153846,0.179299,0,0.6,1,0.388482,0.000826,0.773987,1
0.141026,0.232814,0.007843,1,0.352941,0.233474,0.604511,0.351751,1
0.102564,0.293745,0,0.6,0.352941,0.524309,0.351751,0.604511,1
0.076923,0.232829,0.007843,1,0.352941,0.233764,0.604511,0.351751,1
0.336538,0.232845,0.007843,1,0.352941,0.232512,0.604511,0.351751,1
0.076923,0.324752,0,0.6,0.352941,0.493423,0.351751,0.604511,1
0.977564,0.720934,0,0.6,0.352941,0.092947,0.351751,0.604511,1
0.076923,0.300826,0,0.6,0.352941,0.51735,0.351751,0.604511,1
0.076923,0.23286,0.007843,1,0.352941,0.233733,0.604511,0.351751,1
0.076923,0.232875,0.007843,1,0.352941,0.233718,0.604511,0.351751,1
0.076923,0.505242,0,0.6,0.352941,0.312931,0.351751,0.604511,1
0.141026,0.791571,0.007843,1,0.352941,0.674754,0.604542,0.351751,1
0.102564,0.978942,0,0.6,0.352941,0.839147,0.351751,0.604542,1
0.076923,0.791586,0.007843,1,0.352941,0.675044,0.604542,0.351751,1
0.336538,0.791601,0.007843,1,0.352941,0.673793,0.604542,0.351751,1
0.076923,0.085041,0,0.6,0.352941,0.733138,0.351751,0.604542,1
0.977564,0.641341,0,0.6,0.352941,0.172542,0.351751,0.604542,1
0.076923,0.791616,0.007843,1,0.352941,0.675014,0.604542,0.351751,1
0.076923,0.979796,0,0.6,0.352941,0.838415,0.351751,0.604542,1
0.076923,0.791632,0.007843,1,0.352941,0.674998,0.604542,0.351751,1
0.076923,0.284574,0,0.6,0.352941,0.533602,0.351751,0.604542,1
0.141026,0.608228,0.007843,1,0.352941,0.8581,0.604573,0.351751,1
0.102564,0.232951,0,0.6,0.352941,0.585103,0.351751,0.604573,1
0.076923,0.608243,0.007843,1,0.352941,0.85839,0.604573,0.351751,1
0.336538,0.608258,0.007843,1,0.352941,0.857138,0.604573,0.351751,1
0.076923,0.863992,0,0.6,0.352941,0.954221,0.351751,0.604573,1
0.977564,0.920391,0,0.6,0.352941,0.893533,0.351751,0.604573,1
0.076923,0.608274,0.007843,1,0.352941,0.858359,0.604573,0.351751,1
0.076923,0.552332,0,0.6,0.352941,0.26584,0.351751,0.604573,1
0.076923,0.608289,0.007843,1,0.352941,0.858344,0.604573,0.351751,1
0.076923,0.465262,0,0.6,0.352941,0.352912,0.351751,0.604573,1
0.153846,0.097081,0.007843,1,1,0.119117,0.930494,0.000826,1
0.153846,0.097096,0.007843,1,1,0.119102,0.930494,0.000826,1
0.669872,0.909603,0,0.6,1,0.655756,0.000826,0.930494,1
0.61859,0.593976,0,0.6,1,0.971632,0.000826,0.930494,1
0.173077,0.097264,0.007843,1,1,0.118843,0.869797,0.000826,1
0.173077,0.170082,0,0.6,1,0.397607,0.000826,0.869797,1
0.160256,0.098897,0.007843,1,1,0.117271,0.687705,0.000826,1
0.160256,0.098912,0.007843,1,1,0.117256,0.687705,0.000826,1
0.160256,0.229869,0,0.6,1,0.337881,0.000826,0.687705,1
0.160256,0.88592,0,0.6,1,0.681865,0.000826,0.687705,1
0.150641,0.968718,0.007843,1,1,0.497391,0.656369,0.000826,1
0.150641,0.582455,0,0.6,1,0.235198,0.000826,0.656369,1
0.150641,0.968733,0.007843,1,1,0.497375,0.656369,0.000826,1
0.150641,0.110204,0,0.6,1,0.707456,0.000826,0.656369,1
0.141026,0.070926,0.007843,1,0.352941,0.395364,0.604603,0.351751,1
0.102564,0.108495,0,0.6,0.352941,0.709562,0.351751,0.604603,1
0.076923,0.070941,0.007843,1,0.352941,0.395654,0.604603,0.351751,1
0.336538,0.070957,0.007843,1,0.352941,0.394403,0.604603,0.351751,1
0.076923,0.595868,0,0.6,0.352941,0.222304,0.351751,0.604603,1
0.977564,0.810981,0,0.6,0.352941,0.002899,0.351751,0.604603,1
0.076923,0.070972,0.007843,1,0.352941,0.395624,0.604603,0.351751,1
0.076923,0.20437,0,0.6,0.352941,0.613807,0.351751,0.604603,1
0.076923,0.070987,0.007843,1,0.352941,0.395608,0.604603,0.351751,1
0.076923,0.766637,0,0.6,0.352941,0.051532,0.351751,0.604603,1
0.150641,0.969344,0.007843,1,1,0.496765,0.656369,0.000826,1
0.150641,0.969359,0.007843,1,1,0.49675,0.656369,0.000826,1
0.150641,0.779027,0,0.6,1,0.038622,0.000826,0.656369,1
0.150641,0.225169,0,0.6,1,0.592489,0.000826,0.656369,1
0.141026,0.543009,0.007843,1,0.352941,0.92332,0.604634,0.351751,1
0.102564,0.094731,0,0.6,0.352941,0.723326,0.351751,0.604634,1
0.076923,0.543024,0.007843,1,0.352941,0.92361,0.604634,0.351751,1
0.336538,0.543039,0.007843,1,0.352941,0.922359,0.604634,0.351751,1
0.076923,0.434789,0,0.6,0.352941,0.383385,0.351751,0.604634,1
0.977564,0.761113,0,0.6,0.352941,0.052768,0.351751,0.604634,1
0.076923,0.543055,0.007843,1,0.352941,0.923579,0.604634,0.351751,1
0.076923,0.663452,0,0.6,0.352941,0.154718,0.351751,0.604634,1
0.076923,0.54307,0.007843,1,0.352941,0.923564,0.604634,0.351751,1
0.076923,0.782308,0,0.6,0.352941,0.03586,0.351751,0.604634,1
0.153846,0.105046,0.007843,1,1,0.111152,0.671739,0.000826,1
0.153846,0.105062,0.007843,1,1,0.111137,0.671739,0.000826,1
0.153846,0.257717,0,0.6,1,0.310062,0.000826,0.671739,1
0.153846,0.082355,0,0.6,1,0.485427,0.000826,0.671739,1
0.150641,0.106038,0.007843,1,1,0.110175,0.601942,0.000826,1
0.150641,0.106053,0.007843,1,1,0.11016,0.601942,0.000826,1
0.150641,0.36107,0,0.6,1,0.206723,0.000826,0.601942,1
0.150641,0.291059,0,0.6,1,0.276735,0.000826,0.601942,1
0.141026,0.104177,0.007843,1,0.352941,0.362113,0.604664,0.351751,1
0.102564,0.054171,0,0.6,0.352941,0.763886,0.351751,0.604664,1
0.076923,0.104192,0.007843,1,0.352941,0.362403,0.604664,0.351751,1
0.336538,0.104207,0.007843,1,0.352941,0.361152,0.604664,0.351751,1
0.076923,0.314544,0,0.6,0.352941,0.503632,0.351751,0.604664,1
0.977564,0.985366,0,0.6,0.352941,0.828557,0.351751,0.604664,1
0.076923,0.104222,0.007843,1,0.352941,0.362373,0.604664,0.351751,1
0.076923,0.132895,0,0.6,0.352941,0.685284,0.351751,0.604664,1
0.076923,0.104238,0.007843,1,0.352941,0.362357,0.604664,0.351751,1
0.076923,0.099187,0,0.6,0.352941,0.718992,0.351751,0.604664,1
0.141026,0.298155,0.007843,1,0.352941,0.168132,0.604695,0.351751,1
0.102564,0.876123,0,0.6,0.352941,0.941967,0.351751,0.604695,1
0.076923,0.29817,0.007843,1,0.352941,0.168422,0.604695,0.351751,1
0.336538,0.298186,0.007843,1,0.352941,0.16717,0.604695,0.351751,1
0.076923,0.185052,0,0.6,0.352941,0.633126,0.351751,0.604695,1
0.977564,0.88917,0,0.6,0.352941,0.924754,0.351751,0.604695,1
0.076923,0.298201,0.007843,1,0.352941,0.168391,0.604695,0.351751,1
0.076923,0.489433,0,0.6,0.352941,0.32874,0.351751,0.604695,1
0.076923,0.298216,0.007843,1,0.352941,0.168376,0.604695,0.351751,1
0.076923,0.613721,0,0.6,0.352941,0.20445,0.351751,0.604695,1
0.169872,0.11141,0.007843,1,1,0.104712,0.604511,0.000826,1
0.169872,0.111425,0.007843,1,1,0.104697,0.604511,0.000826,1
0.169872,0.6407,0,0.6,1,0.927043,0.000826,0.604511,1
0.221154,0.867197,0,0.6,1,0.700299,0.000826,0.604511,1
0.192308,0.11144,0.007843,1,1,0.104575,0.697094,0.001896,1
0.192308,0.183251,0,0.6,1,0.384347,0.001896,0.697094,1
0.160256,0.111547,0.007843,1,1,0.104621,0.559902,0.000826,1
0.160256,0.111562,0.007843,1,1,0.104605,0.559902,0.000826,1
0.160256,0.601498,0,0.6,1,0.966291,0.000826,0.559902,1
0.160256,0.42017,0,0.6,1,0.147577,0.000826,0.559902,1
0.153846,0.112005,0.007843,1,1,0.104193,0.56761,0.000826,1
0.153846,0.11202,0.007843,1,1,0.104178,0.56761,0.000826,1
0.153846,0.204843,0,0.6,1,0.362937,0.000826,0.56761,1
0.669872,0.646285,0,0.6,1,0.919078,0.000826,0.56761,1
0.173077,0.11205,0.007843,1,1,0.104056,0.908335,0.000826,1
0.173077,0.088536,0,0.6,1,0.479155,0.000826,0.908335,1
0.141026,0.494224,0.007843,1,0.352941,0.972105,0.604725,0.351751,1
0.102564,0.625212,0,0.6,0.352941,0.192837,0.351751,0.604725,1
0.076923,0.49424,0.007843,1,0.352941,0.972395,0.604725,0.351751,1
0.336538,0.494255,0.007843,1,0.352941,0.971144,0.604725,0.351751,1
0.076923,0.333542,0,0.6,0.352941,0.484633,0.351751,0.604725,1
0.977564,0.084675,0,0.6,0.352941,0.729216,0.351751,0.604725,1
0.076923,0.49427,0.007843,1,0.352941,0.972365,0.604725,0.351751,1
0.076923,0.473151,0,0.6,0.352941,0.345022,0.351751,0.604725,1
0.076923,0.494285,0.007843,1,0.352941,0.972349,0.604725,0.351751,1
0.076923,0.992096,0,0.6,0.352941,0.826115,0.351751,0.604725,1
0.141026,0.748371,0.007843,1,0.352941,0.717955,0.604756,0.351751,1
0.102564,0.15789,0,0.6,0.352941,0.660166,0.351751,0.604756,1
0.076923,0.748386,0.007843,1,0.352941,0.718245,0.604756,0.351751,1
0.336538,0.748402,0.007843,1,0.352941,0.716993,0.604756,0.351751,1
0.076923,0.421787,0,0.6,0.352941,0.396386,0.351751,0.604756,1
0.977564,0.636534,0,0.6,0.352941,0.177348,0.351751,0.604756,1
0.076923,0.748417,0.007843,1,0.352941,0.718214,0.604756,0.351751,1
0.076923,0.424977,0,0.6,0.352941,0.393197,0.351751,0.604756,1
0.076923,0.748432,0.007843,1,0.352941,0.718199,0.604756,0.351751,1
0.076923,0.153266,0,0.6,0.352941,0.664912,0.351751,0.604756,1
0.141026,0.335495,0.007843,1,0.352941,0.130791,0.604787,0.351751,1
0.102564,0.488594,0,0.6,0.352941,0.329457,0.351751,0.604787,1
0.076923,0.33551,0.007843,1,0.352941,0.131081,0.604787,0.351751,1
0.336538,0.335526,0.007843,1,0.352941,0.12983,0.604787,0.351751,1
0.076923,0.000809,0,0.6,0.352941,0.817372,0.351751,0.604787,1
0.977564,0.080463,0,0.6,0.352941,0.733428,0.351751,0.604787,1
0.076923,0.335541,0.007843,1,0.352941,0.13105,0.604787,0.351751,1
0.076923,0.951399,0,0.6,0.352941,0.866813,0.351751,0.604787,1
0.076923,0.335556,0.007843,1,0.352941,0.131035,0.604787,0.351751,1
0.076923,0.417988,0,0.6,0.352941,0.400186,0.351751,0.604787,1
0.141026,0.983749,0.007843,1,1,0.482406,0.589463,0.000826,1
0.141026,0.983764,0.007843,1,1,0.48239,0.589463,0.000826,1
0.141026,0.714556,0,0.6,1,0.10314,0.000826,0.589463,1
0.141026,0.975341,0,0.6,1,0.842398,0.000826,0.589463,1
0.141026,0.508767,0.007843,1,0.352941,0.957563,0.604817,0.351751,1
0.102564,0.368013,0,0.6,0.352941,0.45004,0.351751,0.604817,1
0.076923,0.508782,0.007843,1,0.352941,0.957853,0.604817,0.351751,1
0.336538,0.508797,0.007843,1,0.352941,0.956601,0.604817,0.351751,1
0.076923,0.362596,0,0.6,0.352941,0.455579,0.351751,0.604817,1
0.977564,0.833473,0,0.6,0.352941,0.980452,0.351751,0.604817,1
0.076923,0.508812,0.007843,1,0.352941,0.957822,0.604817,0.351751,1
0.076923,0.987182,0,0.6,0.352941,0.831029,0.351751,0.604817,1
0.076923,0.508828,0.007843,1,0.352941,0.957807,0.604817,0.351751,1
0.076923,0.653839,0,0.6,0.352941,0.164332,0.351751,0.604817,1
0.141026,0.120382,0.007843,1,1,0.095877,0.910445,0.000826,1
0.141026,0.120397,0.007843,1,1,0.095862,0.910445,0.000826,1
0.141026,0.170845,0,0.6,1,0.396997,0.000826,0.910445,1
0.141026,0.986892,0.007843,1,1,0.479262,0.589463,0.000826,1
0.141026,0.986907,0.007843,1,1,0.479247,0.589463,0.000826,1
0.141026,0.415394,0,0.6,1,0.402307,0.000826,0.589463,1
0.141026,0.708834,0,0.6,1,0.108863,0.000826,0.589463,1
0.141026,0.303465,0,0.6,1,0.264375,0.000826,0.910445,1
0.141026,0.5704,0.007843,1,0.352941,0.895929,0.604848,0.351751,1
0.102564,0.787664,0,0.6,0.352941,0.030382,0.351751,0.604848,1
0.076923,0.570415,0.007843,1,0.352941,0.896219,0.604848,0.351751,1
0.336538,0.57043,0.007843,1,0.352941,0.894967,0.604848,0.351751,1
0.076923,0.97734,0,0.6,0.352941,0.840872,0.351751,0.604848,1
0.977564,0.837822,0,0.6,0.352941,0.976103,0.351751,0.604848,1
0.076923,0.570445,0.007843,1,0.352941,0.896188,0.604848,0.351751,1
0.076923,0.310256,0,0.6,0.352941,0.50792,0.351751,0.604848,1
0.076923,0.570461,0.007843,1,0.352941,0.896173,0.604848,0.351751,1
0.076923,0.300444,0,0.6,0.352941,0.517732,0.351751,0.604848,1
0.141026,0.791845,0.007843,1,0.352941,0.67448,0.604878,0.351751,1
0.102564,0.610044,0,0.6,0.352941,0.208005,0.351751,0.604878,1
0.076923,0.791861,0.007843,1,0.352941,0.67477,0.604878,0.351751,1
0.336538,0.791876,0.007843,1,0.352941,0.673518,0.604878,0.351751,1
0.076923,0.042711,0,0.6,0.352941,0.775468,0.351751,0.604878,1
0.977564,0.560756,0,0.6,0.352941,0.253128,0.351751,0.604878,1
0.076923,0.791891,0.007843,1,0.352941,0.674739,0.604878,0.351751,1
0.076923,0.571132,0,0.6,0.352941,0.24704,0.351751,0.604878,1
0.076923,0.791906,0.007843,1,0.352941,0.674724,0.604878,0.351751,1
0.076923,0.129599,0,0.6,0.352941,0.68858,0.351751,0.604878,1
0.153846,0.120535,0.007843,1,1,0.095663,0.735816,0.000826,1
0.153846,0.12055,0.007843,1,1,0.095648,0.735816,0.000826,1
0.153846,0.617872,0,0.6,1,0.949948,0.000826,0.735816,1
0.153846,0.263699,0,0.6,1,0.30408,0.000826,0.735816,1
0.150641,0.121557,0.007843,1,1,0.094656,0.700031,0.000826,1
0.150641,0.121572,0.007843,1,1,0.094641,0.700031,0.000826,1
0.150641,0.552866,0,0.6,1,0.014924,0.000826,0.700031,1
0.150641,0.837792,0,0.6,1,0.73004,0.000826,0.700031,1
0.141026,0.869547,0.007843,1,0.352941,0.596777,0.604909,0.351751,1
0.102564,0.732852,0,0.6,0.352941,0.085195,0.351751,0.604909,1
0.076923,0.869562,0.007843,1,0.352941,0.597067,0.604909,0.351751,1
0.336538,0.869577,0.007843,1,0.352941,0.595816,0.604909,0.351751,1
0.076923,0.016541,0,0.6,0.352941,0.801639,0.351751,0.604909,1
0.977564,0.785742,0,0.6,0.352941,0.028139,0.351751,0.604909,1
0.076923,0.987655,0,0.6,0.352941,0.830556,0.351751,0.604909,1
0.076923,0.869592,0.007843,1,0.352941,0.597037,0.604909,0.351751,1
0.076923,0.869608,0.007843,1,0.352941,0.597021,0.604909,0.351751,1
0.076923,0.166985,0,0.6,0.352941,0.651193,0.351751,0.604909,1
0.160256,0.124365,0.007843,1,1,0.091802,0.57573,0.000826,1
0.160256,0.12438,0.007843,1,1,0.091787,0.57573,0.000826,1
0.160256,0.821907,0,0.6,1,0.74588,0.000826,0.57573,1
0.160256,0.127096,0,0.6,1,0.440655,0.000826,0.57573,1
0.176282,0.997513,0.007843,1,1,0.468473,0.576051,0.000826,1
0.176282,0.913235,0,0.6,1,0.904337,0.000826,0.576051,1
0.176282,0.997528,0.007843,1,1,0.468458,0.576051,0.000826,1
0.176282,0.119955,0,0.6,1,0.697583,0.000826,0.576051,1
0.141026,0.347993,0.007843,1,0.352941,0.118293,0.60494,0.351751,1
0.102564,0.291426,0,0.6,0.352941,0.526628,0.351751,0.60494,1
0.076923,0.348008,0.007843,1,0.352941,0.118583,0.60494,0.351751,1
0.336538,0.348023,0.007843,1,0.352941,0.117332,0.60494,0.351751,1
0.076923,0.275449,0,0.6,0.352941,0.542727,0.351751,0.60494,1
0.977564,0.962736,0,0.6,0.352941,0.851187,0.351751,0.60494,1
0.076923,0.348038,0.007843,1,0.352941,0.118553,0.60494,0.351751,1
0.076923,0.880442,0,0.6,0.352941,0.937771,0.351751,0.60494,1
0.076923,0.348054,0.007843,1,0.352941,0.118538,0.60494,0.351751,1
0.076923,0.90942,0,0.6,0.352941,0.908793,0.351751,0.60494,1
0.141026,0.63922,0.007843,1,0.352941,0.827107,0.60497,0.351751,1
0.102564,0.362169,0,0.6,0.352941,0.455884,0.351751,0.60497,1
0.076923,0.639235,0.007843,1,0.352941,0.827397,0.60497,0.351751,1
0.336538,0.63925,0.007843,1,0.352941,0.826146,0.60497,0.351751,1
0.076923,0.09261,0,0.6,0.352941,0.725569,0.351751,0.60497,1
0.977564,0.311736,0,0.6,0.352941,0.502152,0.351751,0.60497,1
0.076923,0.639266,0.007843,1,0.352941,0.827367,0.60497,0.351751,1
0.076923,0.460699,0,0.6,0.352941,0.357474,0.351751,0.60497,1
0.076923,0.639281,0.007843,1,0.352941,0.827352,0.60497,0.351751,1
0.076923,0.275144,0,0.6,0.352941,0.543032,0.351751,0.60497,1
0.141026,0.898494,0.007843,1,0.352941,0.567829,0.605001,0.351751,1
0.102564,0.330047,0,0.6,0.352941,0.488006,0.351751,0.605001,1
0.076923,0.898509,0.007843,1,0.352941,0.568119,0.605001,0.351751,1
0.336538,0.898524,0.007843,1,0.352941,0.566868,0.605001,0.351751,1
0.076923,0.631743,0,0.6,0.352941,0.186428,0.351751,0.605001,1
0.977564,0.915447,0,0.6,0.352941,0.898477,0.351751,0.605001,1
0.076923,0.89854,0.007843,1,0.352941,0.568089,0.605001,0.351751,1
0.076923,0.898555,0.007843,1,0.352941,0.568074,0.605001,0.351751,1
0.076923,0.67125,0,0.6,0.352941,0.146921,0.351751,0.605001,1
0.076923,0.89857,0.007843,1,0.352941,0.568058,0.605001,0.351751,1
0.076923,0.656799,0,0.6,0.352941,0.161372,0.351751,0.605001,1
0.176282,0.126593,0.007843,1,1,0.089498,0.73551,0.000826,1
0.176282,0.126608,0.007843,1,1,0.089483,0.73551,0.000826,1
0.176282,0.998276,0.007843,1,1,0.46771,0.576051,0.000826,1
0.176282,0.025315,0,0.6,1,0.542361,0.000826,0.73551,1
0.176282,0.998291,0.007843,1,1,0.467695,0.576051,0.000826,1
0.176282,0.903865,0,0.6,1,0.663844,0.000826,0.73551,1
0.176282,0.431874,0,0.6,1,0.385659,0.000826,0.576051,1
0.176282,0.494285,0,0.6,1,0.323247,0.000826,0.576051,1
0.153846,0.126776,0.007843,1,1,0.089422,0.507983,0.000826,1
0.153846,0.126791,0.007843,1,1,0.089407,0.507983,0.000826,1
0.153846,0.041323,0,0.6,1,0.52646,0.000826,0.507983,1
0.153846,0.286695,0,0.6,1,0.281084,0.000826,0.507983,1
0.141026,0.299925,0.007843,1,0.352941,0.166361,0.605031,0.351751,1
0.102564,0.890132,0,0.6,0.352941,0.927959,0.351751,0.605031,1
0.076923,0.29994,0.007843,1,0.352941,0.166651,0.605031,0.351751,1
0.336538,0.299956,0.007843,1,0.352941,0.1654,0.605031,0.351751,1
0.076923,0.707933,0,0.6,0.352941,0.110236,0.351751,0.605031,1
0.977564,0.230693,0,0.6,0.352941,0.583196,0.351751,0.605031,1
0.076923,0.299971,0.007843,1,0.352941,0.166621,0.605031,0.351751,1
0.076923,0.261746,0,0.6,0.352941,0.55643,0.351751,0.605031,1
0.076923,0.299986,0.007843,1,0.352941,0.166606,0.605031,0.351751,1
0.076923,0.903041,0,0.6,0.352941,0.915171,0.351751,0.605031,1
0.141026,0.962523,0.007843,1,0.352941,0.5038,0.605062,0.351751,1
0.102564,0.673218,0,0.6,0.352941,0.14483,0.351751,0.605062,1
0.076923,0.962538,0.007843,1,0.352941,0.50409,0.605062,0.351751,1
0.336538,0.962553,0.007843,1,0.352941,0.502838,0.605062,0.351751,1
0.076923,0.470191,0,0.6,0.352941,0.347983,0.351751,0.605062,1
0.977564,0.838799,0,0.6,0.352941,0.975127,0.351751,0.605062,1
0.076923,0.66832,0,0.6,0.352941,0.14985,0.351751,0.605062,1
0.076923,0.962568,0.007843,1,0.352941,0.504059,0.605062,0.351751,1
0.076923,0.962584,0.007843,1,0.352941,0.504044,0.605062,0.351751,1
0.076923,0.980102,0,0.6,0.352941,0.83811,0.351751,0.605062,1
0.153846,0.132239,0.007843,1,1,0.083959,0.920141,0.000826,1
0.153846,0.132254,0.007843,1,1,0.083944,0.920141,0.000826,1
0.153846,0.356126,0,0.6,1,0.211652,0.000826,0.920141,1
0.669872,0.61424,0,0.6,1,0.951123,0.000826,0.920141,1
0.173077,0.132269,0.007843,1,1,0.083837,0.706331,0.000826,1
0.173077,0.048327,0,0.6,1,0.519365,0.000826,0.706331,1
0.141026,0.581844,0.007843,1,0.352941,0.884484,0.605093,0.351751,1
0.102564,0.256893,0,0.6,0.352941,0.561161,0.351751,0.605093,1
0.076923,0.58186,0.007843,1,0.352941,0.884774,0.605093,0.351751,1
0.336538,0.581875,0.007843,1,0.352941,0.883523,0.605093,0.351751,1
