len,packet_id,flags,ttl,protocol,checksum,source_port,destination_port,test
0.04,0.09922,0,0.587302,0.3125,0.71888,0.051814,0.779458,1
0.04,0.398788,0,0.587302,0.3125,0.41923,0.008457,0.779458,1
0.04,0.486594,0,0.587302,0.3125,0.3314,0.015202,0.779458,1
0.04,0.235476,0,0.587302,0.3125,0.582587,0.026335,0.779458,1
0.126667,0.095787,1,1,1,0.120129,0.818392,0.000811,1
0.126667,0.095802,1,1,1,0.120114,0.818392,0.000811,1
0.126667,0.938518,0,0.587302,1,0.629188,0.000795,0.818395,1
0.126667,0.347439,0,0.587302,1,0.220094,0.000795,0.818395,1
0.053333,0.524485,0,0.571429,0.3125,0.297346,0.779455,0.006805,1
0.053333,0.461522,0,0.746032,0.3125,0.317342,0.779455,0.002065,1
0.053333,0.102364,0,0.730159,0.3125,0.680506,0.779455,0.006775,1
0.053333,0.867879,0,0.634921,0.3125,0.938562,0.779455,0.123568,1
0.053333,0.287772,0,0.904762,0.3125,0.452063,0.779455,0.090229,1
0.053333,0.022753,0,0.650794,0.3125,0.779677,0.779455,0.000811,1
0.053333,0.840305,0,0.666667,0.3125,0.958329,0.779455,0.015186,1
0.053333,0.032961,0,0.857143,0.3125,0.718667,0.779455,0.135925,1
0.053333,0.659047,0,0.777778,0.3125,0.111947,0.779455,0.000336,1
0.053333,0.837756,0,0.714286,0.3125,0.949155,0.779455,0.000382,1
0.053333,0.163861,0,0.730159,0.3125,0.618992,0.779455,0.001728,1
0.053333,0.329676,0,0.920635,0.3125,0.40624,0.779455,0.001698,1
0.053333,0.3484,0,0.619048,0.3125,0.461756,0.779455,0.008977,1
0.053333,0.333644,0,0.920635,0.3125,0.402271,0.779455,0.003043,1
0.053333,0.131632,0,0.650794,0.3125,0.670768,0.779455,0.002126,1
0.053333,0.811616,0,0.825397,0.3125,0.947949,0.779455,0.050559,1
0.053333,0.407502,0,0.873016,0.3125,0.340116,0.779455,0.003915,1
0.053333,0.258595,0,0.857143,0.3125,0.492971,0.779455,0.002187,1
0.053333,0.314996,0,0.888889,0.3125,0.428739,0.779455,0.016517,1
0.053333,0.739406,0,0.603175,0.3125,0.07455,0.779455,0.00468,1
0.053333,0.865743,0,0.68254,0.3125,0.928976,0.779455,0.05663,1
0.053333,0.949337,0,0.84127,0.3125,0.806283,0.779455,0.015798,1
0.053333,0.417329,0,0.666667,0.3125,0.381085,0.779455,0.017816,1
0.053333,0.007813,0,0.746032,0.3125,0.771175,0.779455,0.153084,1
0.053333,0.094032,0,0.587302,0.3125,0.724009,0.779455,0.132346,1
0.053333,0.98828,0,0.777778,0.3125,0.782959,0.779455,0.006362,1
0.053333,0.682669,0,0.888889,0.3125,0.060965,0.779455,0.030556,1
0.053333,0.609193,0,0.761905,0.3125,0.165723,0.779455,0.107113,1
0.053333,0.162198,0,0.714286,0.3125,0.624563,0.779455,0.009069,1
0.053333,0.081641,0,0.571429,0.3125,0.740311,0.779455,0.090459,1
0.04,0.871298,0,0.587302,0.3125,0.946927,0.090215,0.779458,1
0.053333,0.809556,0,0.603175,0.3125,0.004381,0.779455,0.042821,1
0.04,0.335521,0,0.587302,0.3125,0.482515,0.123555,0.779458,1
0.053333,0.936854,0,0.84127,0.3125,0.818769,0.779455,0.501185,1
0.04,0.784896,0,0.587302,0.3125,0.033016,0.00676,0.779458,1
0.04,0.613328,0,0.587302,0.3125,0.204631,0.002049,0.779458,1
0.053333,0.992721,0,0.714286,0.3125,0.794148,0.779455,0.010185,1
0.04,0.557919,0,0.587302,0.3125,0.260055,0.00679,0.779458,1
0.053333,0.199615,0,0.809524,0.3125,0.56369,0.779455,0.764655,1
0.053333,0.051777,0,0.666667,0.3125,0.746737,0.779455,0.022986,1
0.053333,0.009995,0,0.920635,0.3125,0.726009,0.779455,0.089878,1
0.053333,0.865255,0,0.825397,0.3125,0.894296,0.779455,0.063145,1
0.053333,0.370008,0,0.857143,0.3125,0.381527,0.779455,0.030907,1
0.053333,0.102577,0,0.571429,0.3125,0.719369,0.779455,0.152075,1
0.053333,0.582213,0,0.888889,0.3125,0.161449,0.779455,0.033981,1
0.053333,0.813172,0,0.777778,0.3125,0.958115,0.779455,0.139014,1
0.053333,0.364652,0,0.714286,0.3125,0.422054,0.779455,0.007845,1
0.053333,0.811891,0,0.904762,0.3125,0.928136,0.779455,0.245913,1
0.053333,0.98207,0,0.793651,0.3125,0.785264,0.779455,0.805533,1
0.053333,0.784056,0,0.793651,0.3125,0.983332,0.779455,0.090321,1
0.053333,0.597381,0,0.68254,0.3125,0.197075,0.779455,0.017037,1
0.053333,0.305153,0,0.888889,0.3125,0.438585,0.779455,0.039884,1
0.053333,0.563428,0,0.698413,0.3125,0.22713,0.779455,0.012357,1
0.053333,0.204514,0,0.714286,0.3125,0.582236,0.779455,0.093303,1
0.053333,0.174574,0,0.634921,0.3125,0.631722,0.779455,0.152442,1
0.053333,0.048832,0,0.587302,0.3125,0.769221,0.000795,0.779458,1
0.04,0,1,1,0.3125,0.466442,0.779455,0.000811,1
0.04,0.719843,0,0.587302,0.3125,0.098087,0.008962,0.779458,1
0.04,0.810654,0,0.587302,0.3125,0.00725,0.001682,0.779458,1
0.04,0.595993,0,0.587302,0.3125,0.221971,0.001713,0.779458,1
0.04,0.669317,0,0.587302,0.3125,0.148627,0.000367,0.779458,1
0.04,0.838946,0,0.587302,0.3125,0.979287,0.000321,0.779458,1
0.04,0.666311,0,0.587302,0.3125,0.151634,0.135912,0.779458,1
0.04,0.570982,0,0.587302,0.3125,0.246989,0.015171,0.779458,1
0.053333,0.232989,0,0.68254,0.3125,0.561568,0.779455,0.016272,1
0.053333,0.898506,0,0.714286,0.3125,0.888389,0.779455,0.001269,1
0.053333,0.463521,0,0.634921,0.3125,0.342695,0.779455,0.941015,1
0.053333,0.338618,0,0.793651,0.3125,0.428556,0.779455,0.137668,1
0.04,0.601822,0,0.587302,0.3125,0.21614,0.501178,0.779458,1
0.053333,0.018953,0,0.857143,0.3125,0.732679,0.779455,0.412913,1
0.04,0.457478,0,0.587302,0.3125,0.360524,0.042806,0.779458,1
0.053333,0.5556,0,0.587302,0.3125,0.262314,0.779455,0.058114,1
0.04,0.180006,0,0.587302,0.3125,0.638072,0.090445,0.779458,1
0.053333,0.880896,0,0.634921,0.3125,0.925541,0.779455,0.016593,1
0.04,0.693199,0,0.587302,0.3125,0.124739,0.009054,0.779458,1
0.053333,0.66303,0,0.714286,0.3125,0.123594,0.779455,0.01589,1
0.053333,0.074423,0,0.873016,0.3125,0.673286,0.779455,0.015828,1
0.04,0.523645,0,0.587302,0.3125,0.294339,0.107099,0.779458,1
0.053333,0.357678,0,0.873016,0.3125,0.389953,0.779455,0.036612,1
0.04,0.20636,0,0.587302,0.3125,0.611711,0.030541,0.779458,1
0.053333,0.266713,0,0.793651,0.3125,0.500481,0.779455,0.125296,1
0.04,0.030322,0,0.587302,0.3125,0.787798,0.006347,0.779458,1
0.053333,0.463323,0,0.857143,0.3125,0.288187,0.779455,0.084785,1
0.04,0.639575,0,0.587302,0.3125,0.178377,0.132333,0.779458,1
0.053333,0.654515,0,0.666667,0.3125,0.143834,0.779455,0.137546,1
0.04,0.206742,0,0.587302,0.3125,0.611329,0.153071,0.779458,1
0.053333,0.27474,0,0.587302,0.3125,0.543251,0.779455,0.00182,1
0.04,0.395721,0,0.587302,0.3125,0.422298,0.017801,0.779458,1
0.053333,0.23038,0,0.904762,0.3125,0.509471,0.779455,0.030189,1
0.04,0.924555,0,0.587302,0.3125,0.893655,0.015783,0.779458,1
0.053333,0.737468,0,0.857143,0.3125,0.013967,0.779455,0.029592,1
0.04,0.148266,0,0.587302,0.3125,0.669821,0.056616,0.779458,1
0.053333,0.274084,0,0.730159,0.3125,0.508739,0.779455,0.120984,1
0.053333,0.476034,0,0.904762,0.3125,0.263749,0.779455,0.082797,1
0.04,0.689368,0,0.587302,0.3125,0.12857,0.004664,0.779458,1
0.053333,0.761319,0,0.888889,0.3125,0.982629,0.779455,0.041322,1
0.04,0.114831,0,0.587302,0.3125,0.703265,0.016501,0.779458,1
0.053333,0.652775,0,0.809524,0.3125,0.110406,0.779455,0.004603,1
0.04,0.030169,0,0.587302,0.3125,0.78795,0.002172,0.779458,1
0.053333,0.478033,0,0.761905,0.3125,0.296918,0.779455,0.030341,1
0.04,0.390945,0,0.587302,0.3125,0.427076,0.0039,0.779458,1
0.053333,0.402237,0,0.873016,0.3125,0.345382,0.779455,0.06287,1
0.04,0.459889,0,0.587302,0.3125,0.358112,0.050544,0.779458,1
0.053333,0.100319,0,0.698413,0.3125,0.690367,0.779455,0.076924,1
0.04,0.171797,0,0.587302,0.3125,0.646284,0.00211,0.779458,1
0.053333,0.192489,0,0.730159,0.3125,0.590356,0.779455,0.090382,1
0.053333,0.975706,0,0.873016,0.3125,0.772091,0.779455,0.030158,1
0.04,0.367093,0,0.587302,0.3125,0.450933,0.003028,0.779458,1
0.053333,0.282385,0,0.68254,0.3125,0.512158,0.779455,0.002462,1
0.053333,0.933787,0,0.714286,0.3125,0.853098,0.779455,0.139198,1
0.053333,0.277853,0,0.730159,0.3125,0.504968,0.779455,0.016761,1
0.053333,0.450611,0,0.619048,0.3125,0.359516,0.779455,0.069584,1
0.053333,0.703163,0,0.888889,0.3125,0.040465,0.779455,0.100124,1
0.053333,0.252018,0,0.698413,0.3125,0.538626,0.779455,0.138724,1
0.053333,0.476187,0,0.714286,0.3125,0.310488,0.779455,0.05972,1
0.053333,0.10595,0,0.571429,0.3125,0.715995,0.779455,0.041567,1
0.053333,0.361875,0,0.666667,0.3125,0.436555,0.779455,0.028476,1
0.053333,0.160031,0,0.873016,0.3125,0.587654,0.779455,0.169906,1
0.053333,0.515634,0,0.634921,0.3125,0.290568,0.779455,0.002233,1
0.053333,0.287375,0,0.904762,0.3125,0.45246,0.779455,0.305862,1
0.053333,0.528605,0,0.761905,0.3125,0.246333,0.779455,0.033507,1
0.053333,0.118295,0,0.698413,0.3125,0.672386,0.779455,0.01566,1
0.053333,0.604126,0,0.777778,0.3125,0.166883,0.779455,0.017511,1
0.053333,0.586593,0,0.873016,0.3125,0.160976,0.779455,0.501262,1
0.053333,0.073904,0,0.698413,0.3125,0.716789,0.779455,0.024209,1
0.053333,0.97299,0,0.714286,0.3125,0.813884,0.779455,0.006377,1
0.053333,0.394851,0,0.809524,0.3125,0.3684,0.779455,0.018367,1
0.053333,0.708581,0,0.619048,0.3125,0.101476,0.779455,0.259876,1
0.053333,0.204834,0,0.920635,0.3125,0.531116,0.779455,0.119286,1
0.053333,0.756207,0,0.587302,0.3125,0.061652,0.779455,0.303446,1
0.053333,0.630022,0,0.698413,0.3125,0.160518,0.779455,0.125097,1
0.053333,0.23775,0,0.714286,0.3125,0.54899,0.779455,0.046965,1
0.053333,0.366849,0,0.619048,0.3125,0.443301,0.779455,0.09185,1
0.04,0.892997,0,0.587302,0.3125,0.925221,0.152429,0.779458,1
0.04,0.159344,0,0.587302,0.3125,0.658739,0.093289,0.779458,1
0.04,0.914483,0,0.587302,0.3125,0.903729,0.012342,0.779458,1
0.04,0.712701,0,0.587302,0.3125,0.105231,0.03987,0.779458,1
0.04,0.270574,0,0.587302,0.3125,0.547479,0.017021,0.779458,1
0.04,0.152355,0,0.587302,0.3125,0.66573,0.090307,0.779458,1
0.04,0.190139,0,0.587302,0.3125,0.627936,0.80553,0.779458,1
0.04,0.808396,0,0.587302,0.3125,0.00951,0.245901,0.779458,1
0.04,0.970686,0,0.587302,0.3125,0.847511,0.00783,0.779458,1
0.04,0.292442,0,0.587302,0.3125,0.525606,0.139001,0.779458,1
0.04,0.71293,0,0.587302,0.3125,0.105002,0.033966,0.779458,1
0.04,0.766782,0,0.587302,0.3125,0.051135,0.152062,0.779458,1
0.04,0.227266,0,0.587302,0.3125,0.590799,0.030893,0.779458,1
0.04,0.940227,0,0.587302,0.3125,0.877978,0.063131,0.779458,1
0.04,0.334101,0,0.587302,0.3125,0.483934,0.089864,0.779458,1
0.04,0.792419,0,0.587302,0.3125,0.025491,0.022971,0.779458,1
0.04,0.92251,0,0.587302,0.3125,0.8957,0.764651,0.779458,1
0.04,0.443057,0,0.587302,0.3125,0.374948,0.01017,0.779458,1
0.053333,0.139384,0,0.904762,0.3125,0.600492,0.779455,0.015691,1
0.053333,0.366742,0,0.84127,0.3125,0.388701,0.779455,0.614675,1
0.04,0.015977,0,0.587302,0.3125,0.802146,0.090368,0.779458,1
0.04,0.328089,0,0.587302,0.3125,0.489949,0.07691,0.779458,1
0.04,0.304283,0,0.587302,0.3125,0.513761,0.062856,0.779458,1
0.053333,0.011277,0,0.650794,0.3125,0.791156,0.779455,0.016455,1
0.04,0.016786,0,0.587302,0.3125,0.801337,0.030327,0.779458,1
0.053333,0.126108,0,0.714286,0.3125,0.660663,0.779455,0.049855,1
0.04,0.259969,0,0.587302,0.3125,0.558088,0.004588,0.779458,1
0.053333,0.537425,0,0.666667,0.3125,0.260956,0.779455,0.059307,1
0.04,0.933039,0,0.587302,0.3125,0.885168,0.041307,0.779458,1
0.04,0.302391,0,0.587302,0.3125,0.515653,0.082783,0.779458,1
0.04,0.672857,0,0.587302,0.3125,0.145086,0.12097,0.779458,1
0.053333,0.453953,0,0.666667,0.3125,0.344451,0.779455,0.09705,1
0.053333,0.388961,0,0.888889,0.3125,0.354754,0.779455,0.110126,1
0.04,0.053761,0,0.587302,0.3125,0.764352,0.029577,0.779458,1
0.053333,0.551281,0,0.904762,0.3125,0.188482,0.779455,0.033324,1
0.053333,0.594558,0,0.793651,0.3125,0.172546,0.779455,0.091162,1
0.053333,0.260152,0,0.888889,0.3125,0.483599,0.779455,0.030647,1
0.053333,0.505623,0,0.666667,0.3125,0.292766,0.779455,0.045849,1
0.04,0.547787,0,0.587302,0.3125,0.270191,0.059292,0.779458,1
0.04,0.655247,0,0.587302,0.3125,0.162701,0.077782,0.779458,1
0.053333,0.91224,0,0.68254,0.3125,0.882466,0.779455,0.016532,1
0.04,0.497001,0,0.587302,0.3125,0.32099,0.826513,0.779458,1
0.04,0.35986,0,0.587302,0.3125,0.458169,0.007081,0.779458,1
0.053333,0.100502,0,0.68254,0.3125,0.694091,0.779455,0.091759,1
0.053333,0.544506,0,0.920635,0.3125,0.191351,0.779455,0.140696,1
0.053333,0.920511,0,0.571429,0.3125,0.901546,0.779455,0.093731,1
0.053333,0.467168,0,0.698413,0.3125,0.323417,0.779455,0.033186,1
0.053333,0.202561,0,0.920635,0.3125,0.53339,0.779455,0.05715,1
0.053333,0.443775,0,0.857143,0.3125,0.30774,0.779455,0.107342,1
0.053333,0.429507,0,0.619048,0.3125,0.380627,0.779455,0.001239,1
0.053333,0.011903,0,0.571429,0.3125,0.810068,0.779455,0.016777,1
0.053333,0.198624,0,0.793651,0.3125,0.568589,0.779455,0.049259,1
0.053333,0.680258,0,0.761905,0.3125,0.094638,0.779455,0.020049,1
0.053333,0.19078,0,0.809524,0.3125,0.572528,0.779455,0.056416,1
0.053333,0.949322,0,0.920635,0.3125,0.78676,0.779455,0.091177,1
0.053333,0.989333,0,0.650794,0.3125,0.813167,0.779455,0.043968,1
0.053333,0.386687,0,0.873016,0.3125,0.360936,0.779455,0.016991,1
0.053333,0.310677,0,0.920635,0.3125,0.425244,0.779455,0.067978,1
0.053333,0.535502,0,0.619048,0.3125,0.274602,0.779455,0.18757,1
0.053333,0.398132,0,0.634921,0.3125,0.408102,0.779455,0.007647,1
0.053333,0.521341,0,0.873016,0.3125,0.226245,0.779455,0.808209,1
0.053333,0.453633,0,0.857143,0.3125,0.29788,0.779455,0.025998,1
0.053333,0.067525,0,0.634921,0.3125,0.7388,0.779455,0.045986,1
0.053333,0.267293,0,0.666667,0.3125,0.531162,0.779455,0.016685,1
0.053333,0.472555,0,0.825397,0.3125,0.286768,0.779455,0.309242,1
0.053333,0.249531,0,0.809524,0.3125,0.513761,0.779455,0.016364,1
0.053333,0.996124,0,0.587302,0.3125,0.822005,0.779455,0.08503,1
0.053333,0.863942,0,0.68254,0.3125,0.930777,0.779455,0.001514,1
0.053333,0.186431,0,0.777778,0.3125,0.584693,0.779455,0.128493,1
0.053333,0.695671,0,0.904762,0.3125,0.044052,0.779455,0.122329,1
0.053333,0.742977,0,0.746032,0.3125,0.03581,0.779455,0.00861,1
0.053333,0.846134,0,0.873016,0.3125,0.901699,0.779455,0.045971,1
0.053333,0.034838,0,0.698413,0.3125,0.755865,0.779455,0.501201,1
0.053333,0.08367,0,0.634921,0.3125,0.72265,0.77947,0.123599,1
0.053333,0.860921,0,0.619048,0.3125,0.94943,0.77947,0.650109,1
0.12,0.096245,1,1,1,0.119701,0.919848,0.000811,1
0.12,0.09626,1,1,1,0.119686,0.919848,0.000811,1
0.053333,0.468282,0,0.650794,0.3125,0.334025,0.77947,0.060958,1
0.053333,0.556454,0,0.587302,0.3125,0.26146,0.77947,0.001361,1
0.053333,0.083319,0,0.825397,0.3125,0.67611,0.77947,0.121137,1
0.053333,0.604309,0,0.904762,0.3125,0.135439,0.77947,0.067963,1
0.053333,0.730616,0,0.587302,0.3125,0.08725,0.77947,0.625656,1
0.053333,0.257405,0,0.698413,0.3125,0.533238,0.77947,0.139167,1
0.053333,0.585006,0,0.809524,0.3125,0.178194,0.77947,0.061142,1
0.053333,0.445621,0,0.825397,0.3125,0.313709,0.77947,0.030601,1
0.053333,0.93777,0,0.825397,0.3125,0.821761,0.77947,0.016945,1
0.053333,0.025469,0,0.777778,0.3125,0.745699,0.77947,0.400893,1
0.053333,0.744411,0,0.714286,0.3125,0.04219,0.77947,0.091024,1
0.053333,0.471777,0,0.825397,0.3125,0.287546,0.77947,0.017602,1
0.053333,0.056843,0,0.587302,0.3125,0.761208,0.77947,0.059949,1
0.053333,0.164685,0,0.888889,0.3125,0.579091,0.77947,0.031106,1
0.053333,0.663503,0,0.825397,0.3125,0.095767,0.77947,0.045375,1
0.053333,0.380186,0,0.619048,0.3125,0.42996,0.77947,0.12678,1
0.053333,0.543071,0,0.761905,0.3125,0.231862,0.77947,0.022848,1
0.12,0.337321,0,0.587302,1,0.230244,0.000795,0.919849,1
0.12,0.10743,0,0.587302,1,0.460199,0.000795,0.919849,1
0.053333,0.004547,0,0.714286,0.3125,0.782257,0.77947,0.09026,1
0.053333,0.557736,0,0.68254,0.3125,0.236732,0.77947,0.968527,1
0.053333,0.356869,0,0.857143,0.3125,0.39467,0.77947,0.867699,1
0.053333,0.210572,0,0.571429,0.3125,0.611344,0.77947,0.104589,1
0.053333,0.494422,0,0.920635,0.3125,0.241448,0.77947,0.030617,1
0.053333,0.637347,0,0.809524,0.3125,0.125838,0.77947,0.044503,1
0.053333,0.817796,0,0.888889,0.3125,0.926137,0.77947,0.501201,1
0.053333,0.778013,0,0.68254,0.3125,0.016394,0.77947,0.045971,1
0.053333,0.746181,0,0.746032,0.3125,0.032604,0.77947,0.0102,1
0.053333,0.630114,0,0.587302,0.3125,0.18778,0.77947,0.036443,1
0.053333,0.990112,0,0.68254,0.3125,0.804573,0.77947,0.019438,1
0.053333,0.313958,0,0.68254,0.3125,0.480576,0.77947,0.1529,1
0.053333,0.618989,0,0.603175,0.3125,0.194999,0.77947,0.121121,1
0.053333,0.824816,0,0.571429,0.3125,0.997268,0.77947,0.01722,1
0.053333,0.382628,0,0.666667,0.3125,0.415795,0.77947,0.113199,1
0.053333,0.874166,0,0.777778,0.3125,0.897104,0.77947,0.27682,1
0.053333,0.210603,0,0.825397,0.3125,0.548792,0.77947,0.067993,1
0.053333,0.077688,0,0.634921,0.3125,0.728634,0.77947,0.031167,1
0.053333,0.995193,0,0.698413,0.3125,0.795583,0.77947,0.123874,1
0.053333,0.493614,0,0.888889,0.3125,0.250073,0.77947,0.108627,1
0.053333,0.03609,0,0.857143,0.3125,0.715537,0.77947,0.066418,1
0.053333,0.787215,0,0.777778,0.3125,0.984079,0.77947,0.188793,1
0.053333,0.811158,0,0.666667,0.3125,0.987483,0.77947,0.139335,1
0.053333,0.970548,0,0.634921,0.3125,0.835865,0.77947,0.012892,1
0.053333,0.993972,0,0.761905,0.3125,0.781173,0.77947,0.015813,1
0.053333,0.383635,0,0.730159,0.3125,0.399157,0.77947,0.123614,1
0.053333,0.332057,0,0.777778,0.3125,0.439027,0.77947,0.162504,1
0.053333,0.337413,0,0.698413,0.3125,0.453208,0.77947,0.018122,1
0.053333,0.78485,0,0.650794,0.3125,0.017371,0.77947,0.016241,1
0.053333,0.240253,0,0.587302,0.3125,0.577748,0.77947,0.017296,1
0.053333,0.30146,0,0.777778,0.3125,0.469632,0.77947,0.084112,1
0.053333,0.678915,0,0.825397,0.3125,0.08035,0.77947,0.139152,1
0.053333,0.861501,0,0.666667,0.3125,0.937127,0.77947,0.026289,1
0.053333,0.556973,0,0.777778,0.3125,0.214049,0.77947,0.015782,1
0.053333,0.569456,0,0.634921,0.3125,0.236732,0.77947,0.501369,1
0.053333,0.305214,0,0.619048,0.3125,0.504953,0.77947,0.100063,1
0.053333,0.909447,0,0.873016,0.3125,0.838368,0.77947,0.418297,1
0.053333,0.783034,0,0.730159,0.3125,0.999985,0.77947,0.01644,1
0.053333,0.300423,0,0.666667,0.3125,0.498023,0.77947,0.00783,1
0.053333,0.572447,0,0.571429,0.3125,0.24937,0.77947,0.294897,1
0.053333,0.857487,0,0.809524,0.3125,0.905973,0.77947,0.949365,1
0.053333,0.788238,0,0.634921,0.3125,0.01789,0.77947,0.989157,1
0.053333,0.39714,0,0.746032,0.3125,0.381741,0.77947,0.229427,1
0.053333,0.508126,0,0.904762,0.3125,0.231649,0.77947,0.126229,1
0.053333,0.550549,0,0.777778,0.3125,0.220475,0.77947,0.003961,1
0.053333,0.131541,0,0.777778,0.3125,0.639598,0.77947,0.01381,1
0.053333,0.580443,0,0.666667,0.3125,0.217926,0.77947,0.058527,1
0.053333,0.64426,0,0.650794,0.3125,0.157999,0.77947,0.137638,1
0.053333,0.776533,0,0.888889,0.3125,0.967411,0.77947,0.000658,1
0.053333,0.987411,0,0.84127,0.3125,0.768199,0.77947,0.058511,1
0.053333,0.708245,0,0.714286,0.3125,0.078366,0.77947,0.09029,1
0.053333,0.678625,0,0.777778,0.3125,0.092363,0.77947,0.009421,1
0.053333,0.849583,0,0.634921,0.3125,0.956864,0.77947,0.027604,1
0.053333,0.371458,0,0.587302,0.3125,0.446507,0.77947,0.046353,1
0.053333,0.382781,0,0.904762,0.3125,0.357028,0.77947,0.084265,1
0.053333,0.288428,0,0.746032,0.3125,0.490483,0.77947,0.017312,1
0.053333,0.762403,0,0.698413,0.3125,0.028101,0.77947,0.083194,1
0.053333,0.626192,0,0.587302,0.3125,0.191702,0.77947,0.077291,1
0.053333,0.404221,0,0.587302,0.3125,0.413735,0.77947,0.083057,1
0.053333,0.140895,0,0.634921,0.3125,0.66541,0.77947,0.089602,1
0.053333,0.857396,0,0.587302,0.3125,0.960771,0.77947,0.680558,1
0.053333,0.488395,0,0.761905,0.3125,0.286554,0.77947,0.022251,1
0.053333,0.364591,0,0.809524,0.3125,0.398669,0.77947,0.152059,1
0.106667,0.620622,1,1,0.3125,0.845679,0.637594,0.351741,1
0.066667,0.199936,0,0.587302,0.3125,0.618015,0.351731,0.6376,1
0.04,0.620638,1,1,0.3125,0.84597,0.637594,0.351741,1
0.31,0.620653,1,1,0.3125,0.844718,0.637594,0.351741,1
0.04,0.953076,0,0.587302,0.3125,0.865126,0.351731,0.6376,1
0.976667,0.387923,0,0.587302,0.3125,0.425809,0.351731,0.6376,1
0.04,0.620668,1,1,0.3125,0.845939,0.637594,0.351741,1
0.04,0.272756,0,0.587302,0.3125,0.545296,0.351731,0.6376,1
0.04,0.620683,1,1,0.3125,0.845924,0.637594,0.351741,1
0.053333,0.993057,0,0.634921,0.3125,0.81335,0.77947,0.210785,1
0.053333,0.209077,0,0.777778,0.3125,0.562041,0.77947,0.501323,1
0.053333,0.838214,0,0.746032,0.3125,0.940882,0.77947,0.079738,1
0.053333,0.022814,0,0.650794,0.3125,0.779616,0.77947,0.027711,1
0.053333,0.889686,0,0.68254,0.3125,0.905026,0.77947,0.074141,1
0.053333,0.017198,0,0.68254,0.3125,0.777418,0.77947,0.051553,1
0.053333,0.295662,0,0.825397,0.3125,0.463709,0.77947,0.031336,1
0.053333,0.52128,0,0.650794,0.3125,0.281013,0.77947,0.013947,1
0.053333,0.537791,0,0.809524,0.3125,0.225421,0.77947,0.139213,1
0.053333,0.607865,0,0.873016,0.3125,0.139697,0.77947,0.038233,1
0.053333,0.637057,0,0.603175,0.3125,0.176927,0.77947,0.071296,1
0.053333,0.698738,0,0.920635,0.3125,0.037077,0.77947,0.025096,1
