len,packet_id,flags,ttl,protocol,checksum,source_port,destination_port,test
44,6512,0,45,6,45309,44603,6789,0
44,24835,0,57,6,23914,44603,2366,0
44,5248,0,41,6,47597,44603,1334,0
44,26869,0,47,6,24440,44603,4126,0
44,43620,0,55,6,5641,44603,4005,0
44,11948,0,48,6,39105,44603,3283,0
44,46947,0,49,6,3850,44603,2049,0
44,56357,0,38,6,62791,44603,9535,0
44,64242,0,59,6,49530,44603,2382,0
44,4933,0,57,6,43816,44603,33899,0
44,40058,0,57,6,8691,44603,6006,0
44,64494,0,39,6,54398,44603,5877,0
44,7794,0,54,6,41723,44603,1175,0
44,44610,0,50,6,5931,44603,3880,0
44,13026,0,51,6,37259,44603,2035,0
44,58793,0,44,6,58819,44603,1063,0
44,31782,0,41,6,21063,44603,5859,0
44,12556,0,57,6,36193,44603,2179,0
44,10780,0,45,6,41041,44603,10024,0
44,37134,0,52,6,12895,44603,42,0
44,12811,0,47,6,38498,44603,1259,0
44,35783,0,54,6,13734,44603,3351,0
44,64904,0,42,6,53220,44603,56738,0
44,6708,0,48,6,44345,44603,3814,0
44,62535,0,54,6,52517,44603,548,0
44,21704,0,47,6,29605,44603,1126,0
44,47429,0,47,6,3880,44603,1042,0
44,4245,0,59,6,43992,44603,5298,0
44,38915,0,53,6,10858,44603,9944,0
44,12227,0,50,6,38314,44603,34573,0
44,35766,0,43,6,16567,44603,8873,0
44,43236,0,59,6,5001,44603,366,0
44,29110,0,55,6,20151,44604,3000,0
44,1228,0,53,6,48545,44604,10002,0
44,23545,0,51,6,26740,44604,2000,0
44,26315,0,47,6,24994,44604,49176,0
44,29573,0,56,6,19432,44604,7070,0
44,59430,0,37,6,59974,44604,1061,0
44,47581,0,59,6,656,44604,6547,0
44,35657,0,59,6,12580,44604,1051,0
44,45604,0,46,6,5961,44604,9001,0
44,16301,0,38,6,37312,44604,5560,0
44,28614,0,56,6,20391,44604,1169,0
44,53347,0,37,6,522,44604,89,0
44,19068,0,55,6,30193,44604,4000,0
44,34787,0,40,6,18314,44604,7435,0
44,64160,0,47,6,52684,44604,1114,0
44,32212,0,41,6,20633,44604,161,0
44,47510,0,51,6,2775,44604,49154,0
44,12136,0,42,6,40453,44604,563,0
44,4142,0,38,6,49471,44604,9917,0
44,40003,0,58,6,8490,44604,4321,0
44,62627,0,44,6,54985,44604,2910,0
44,15831,0,39,6,37526,44604,1048,0
44,41281,0,53,6,8492,44604,8651,0
44,30914,0,39,6,22443,44604,1050,0
44,13653,0,55,6,35608,44604,9099,0
44,3990,0,53,6,45783,44604,8194,0
44,55327,0,37,6,64077,44604,7025,0
44,57817,0,52,6,57747,44604,9200,0
44,56886,0,54,6,58166,44604,9944,0
44,14851,0,48,6,36202,44604,5298,0
44,59872,0,48,6,56716,44604,1042,0
44,28382,0,54,6,21135,44604,5666,0
44,18493,0,42,6,34096,44604,55056,0
44,1183,0,58,6,47310,44604,55555,0
44,64794,0,44,6,52818,44604,1122,0
44,18095,0,46,6,33470,44604,3301,0
44,51033,0,48,6,20,44604,3551,0
44,19521,0,54,6,29996,44604,88,0
44,33400,0,49,6,17397,44604,9485,0
44,62708,0,52,6,52856,44604,34571,0
44,36754,0,45,6,15067,44604,48080,0
44,60181,0,41,6,58199,44604,16000,0
44,4111,0,54,6,45406,44604,3784,0
44,52941,0,53,6,62367,44604,5050,0
44,37297,0,51,6,12988,44604,1058,0
44,33314,0,46,6,18251,44604,5555,0
44,36551,0,40,6,16550,44604,2608,0
44,22799,0,55,6,26462,44604,5432,0
44,46820,0,37,6,7049,44604,683,0
44,1229,0,44,6,50848,44604,3971,0
44,55662,0,53,6,59646,44604,3003,0
44,6740,0,44,6,45337,44604,667,0
44,55758,0,58,6,58270,44604,5120,0
44,47524,0,49,6,3273,44604,1580,0
44,10114,0,40,6,42987,44604,497,0
44,43540,0,51,6,6745,44604,3827,0
44,53272,0,51,6,62548,44604,1091,0
44,9067,0,39,6,44290,44604,4125,0
44,6380,0,52,6,43649,44604,5906,0
44,16487,0,37,6,37382,44604,366,0
44,12952,0,41,6,39893,44604,1034,0
44,23990,0,47,6,27319,44604,5679,0
44,8493,0,48,6,42560,44604,2251,0
44,40007,0,50,6,10534,44604,711,0
44,53833,0,37,6,36,44604,1494,0
44,65314,0,55,6,49482,44604,1043,0
44,524,0,52,6,49505,44604,2046,0
44,657,0,59,6,47580,44604,9876,0
44,42617,0,44,6,9460,44604,646,0
44,54980,0,37,6,64424,44604,17988,0
44,35508,0,37,6,18361,44604,9000,0
44,16397,0,58,6,32096,44604,8088,0
44,35094,0,44,6,16983,44604,6580,0
44,40440,0,48,6,10613,44604,2103,0
44,10501,0,38,6,43112,44604,8181,0
44,5929,0,48,6,45124,44604,7938,0
44,30464,0,54,6,19053,44604,19283,0
44,8387,0,42,6,44202,44604,32783,0
44,16574,0,44,6,35503,44604,1030,0
44,4011,0,42,6,48578,44604,8873,0
44,43824,0,55,6,5437,44604,34573,0
44,6396,0,47,6,44913,44604,1126,0
44,43847,0,59,6,4390,44604,548,0
44,50592,0,39,6,2765,44604,3814,0
44,62016,0,53,6,53292,44604,56738,0
44,9292,0,50,6,41249,44604,3351,0
44,19537,0,44,6,32540,44604,1259,0
44,42328,0,39,6,11029,44604,42,0
44,16012,0,52,6,34017,44604,10024,0
44,4902,0,57,6,43847,44604,2179,0
44,22751,0,59,6,25486,44604,5859,0
44,11377,0,55,6,37884,44604,1063,0
44,47705,0,56,6,1300,44604,2035,0
44,5094,0,38,6,48519,44604,3880,0
44,7056,0,49,6,43741,44604,1175,0
44,36958,0,38,6,16655,44604,5877,0
44,25940,0,42,6,26649,44604,6006,0
44,40718,0,40,6,12383,44604,33899,0
44,44765,0,52,6,5264,44604,2382,0
44,35835,0,42,6,16754,44604,9535,0
44,55341,0,56,6,59199,44604,2049,0
44,26263,0,48,6,24790,44604,3283,0
44,22442,0,42,6,30147,44604,1117,0
44,26555,0,56,6,22450,44604,1035,0
44,17767,0,48,6,33286,44604,9011,0
44,9366,0,58,6,39127,44604,3367,0
44,29541,0,48,6,21512,44604,5925,0
44,19893,0,50,6,30648,44604,2301,0
44,60265,0,57,6,54019,44604,1096,0
44,44000,0,49,6,6797,44604,21571,0
44,55412,0,52,6,60152,44604,7778,0
44,6676,0,39,6,46681,44604,34572,0
44,48787,0,46,6,2778,44604,2042,0
44,10251,0,57,6,38498,44604,2601,0
44,53311,0,59,6,60461,44604,1056,0
44,35854,0,52,6,14175,44604,2009,0
44,29081,0,55,6,20180,44604,4444,0
44,36160,0,46,6,15405,44604,5962,0
44,9036,0,43,6,43297,44604,8899,0
44,33118,0,49,6,17679,44604,18988,0
44,35417,0,51,6,14868,44604,691,0
44,6132,0,39,6,47225,44604,82,0
44,61194,0,42,6,56930,44604,32776,0
44,40365,0,45,6,11456,44604,9100,0
44,33372,0,49,6,17425,44604,593,0
44,11938,0,55,6,37323,44604,5051,0
44,36827,0,43,6,15506,44604,9071,0
44,39010,0,53,6,10763,44604,7676,0
44,25721,0,42,6,26868,44604,1108,0
44,18090,0,53,6,31683,44604,1272,0
44,3177,0,51,6,47108,44604,306,0
44,17228,0,48,6,33825,44604,4005,0
44,59790,0,44,6,57822,44604,5989,0
44,46433,0,50,6,4108,44604,4242,0
44,9946,0,58,6,38547,44604,2021,0
44,63872,0,49,6,52460,44604,5862,0
44,28908,0,45,6,22913,44604,63331,0
44,50944,0,37,6,2925,44604,1086,0
44,22011,0,44,6,30066,44604,2288,0
44,60458,0,41,6,57922,44604,3001,0
44,35954,0,55,6,13307,44604,1021,0
44,60191,0,56,6,54349,44604,2001,0
44,46063,0,39,6,7294,44604,1864,0
44,30558,0,39,6,22799,44604,8500,0
44,23733,0,51,6,26552,44604,981,0
44,64066,0,56,6,50474,44604,10621,0
44,26903,0,44,6,25174,44604,311,0
44,9246,0,56,6,39759,44604,8083,0
44,63557,0,38,6,55591,44604,4126,0
44,43748,0,43,6,8585,44604,1334,0
44,50440,0,55,6,64356,44604,2366,0
44,25157,0,56,6,23848,44604,543,0
44,23854,0,45,6,27967,44604,1998,0
44,25132,0,58,6,23361,44604,2522,0
44,45537,0,42,6,7052,44604,1163,0
44,49485,0,45,6,2336,44604,5002,0
44,33565,0,37,6,20304,44604,19842,0
44,20529,0,51,6,29756,44604,14441,0
44,28842,0,55,6,20419,44604,5902,0
44,3077,0,45,6,48744,44604,1057,0
44,43416,0,58,6,5077,44604,4662,0
44,1816,0,42,6,50773,44604,1040,0
44,28207,0,59,6,20030,44604,1310,0
44,5761,0,53,6,44012,44604,50636,0
44,54582,0,41,6,63798,44604,5009,0
44,21551,0,55,6,27710,44604,7103,0
44,11478,0,55,6,37783,44604,3517,0
44,44800,0,46,6,6765,44604,49160,0
44,36054,0,43,6,16279,44604,8180,0
44,27310,0,47,6,23999,44604,5822,0
44,13838,0,43,6,38495,44604,3404,0
44,55426,0,47,6,61418,44604,3268,0
44,48130,0,45,6,3691,44604,6789,0
44,15148,0,42,6,37441,44604,16080,0
44,20514,0,46,6,31051,44604,1783,0
44,51942,0,55,6,62854,44604,873,0
44,1783,0,57,6,46966,44604,5999,0
44,50778,0,59,6,62994,44604,8084,0
44,51376,0,45,6,445,44604,8045,0
40,38708,0,38,6,14909,3268,44604,0
40,35712,0,38,6,17905,3404,44604,0
40,18587,0,38,6,35030,5822,44604,0
40,7015,0,38,6,46602,8180,44604,0
40,59438,0,38,6,59714,49160,44604,0
40,65455,0,38,6,53697,3517,44604,0
40,45857,0,38,6,7760,7103,44604,0
40,29307,0,38,6,24310,5009,44604,0
40,64273,0,38,6,54879,50636,44604,0
40,40780,0,38,6,12837,8045,44604,0
40,34472,0,38,6,19145,8084,44604,0
40,23414,0,38,6,30203,5999,44604,0
40,25336,0,38,6,28281,873,44604,0
40,51948,0,38,6,1669,1783,44604,0
40,63503,0,38,6,55649,16080,44604,0
40,42197,0,38,6,11420,6789,44604,0
44,16164,0,49,6,34633,44604,631,0
44,40916,0,53,6,8857,44604,50300,0
44,55392,0,55,6,59404,44604,3370,0
44,54383,0,37,6,65021,44604,1154,0
44,62299,0,40,6,56337,44604,99,0
44,10836,0,45,6,40985,44604,2105,0
44,46362,0,57,6,2387,44604,5500,0
44,4446,0,50,6,46095,44604,514,0
44,15021,0,56,6,33984,44604,1935,0
44,45245,0,39,6,8112,44604,5431,0
44,41449,0,45,6,10372,44604,259,0
44,46658,0,41,6,6187,44604,465,0
44,15877,0,38,6,37736,44604,2717,0
44,21530,0,49,6,29267,44604,3007,0
44,15683,0,44,6,36394,44604,1089,0
44,33107,0,40,6,19994,44604,1075,0
44,37316,0,39,6,16041,44604,3,0
44,23571,0,50,6,26970,44604,5440,0
44,41083,0,55,6,8178,44604,32769,0
40,33193,0,38,6,20424,631,44604,0
44,23197,0,37,6,30672,44604,8383,0
44,39340,0,40,6,13761,44604,1070,0
44,56427,0,52,6,59137,44604,2809,0
44,1544,0,53,6,48229,44604,2401,0
40,24514,0,38,6,29103,2105,44604,0
40,33800,0,38,6,19817,99,44604,0
40,36636,0,38,6,16981,1154,44604,0
40,8486,0,38,6,45131,3370,44604,0
40,36125,0,38,6,17492,50300,44604,0
40,32109,0,38,6,21508,5440,44604,0
40,39847,0,38,6,13770,3,44604,0
40,44806,0,38,6,8811,1075,44604,0
40,54069,0,38,6,65083,1089,44604,0
40,29338,0,38,6,24279,3007,44604,0
40,33739,0,38,6,19878,2717,44604,0
40,32191,0,38,6,21426,465,44604,0
40,27235,0,38,6,26382,259,44604,0
40,14349,0,38,6,39268,5431,44604,0
40,27732,0,38,6,25885,1935,44604,0
40,26776,0,38,6,26841,514,44604,0
40,55334,0,38,6,63818,5500,44604,0
40,51575,0,38,6,2042,2401,44604,0
40,3386,0,38,6,50231,2809,44604,0
40,64417,0,38,6,54735,1070,44604,0
40,39142,0,38,6,14475,8383,44604,0
40,42730,0,38,6,10887,32769,44604,0
44,13820,0,55,6,35441,44604,62078,0
44,9500,0,46,6,42065,44604,2557,0
44,63698,0,44,6,53914,44604,85,0
44,63812,0,42,6,54312,44604,5030,0
44,15706,0,55,6,33555,44604,1721,0
44,12033,0,37,6,41836,44604,5850,0
44,25764,0,39,6,27593,44604,1192,0
44,27160,0,47,6,24149,44604,720,0
44,61694,0,40,6,56942,44604,6000,0
44,62842,0,42,6,55282,44604,81,0
44,51212,0,51,6,64608,44604,5801,0
44,28974,0,51,6,21311,44604,20221,0
44,24687,0,38,6,28926,44604,10243,0
44,46004,0,55,6,3257,44604,49153,0
44,38661,0,52,6,11368,44604,28201,0
44,13290,0,49,6,37507,44604,6002,0
44,38808,0,53,6,10965,44604,44501,0
44,2434,0,47,6,48875,44604,6969,0
44,3231,0,53,6,46542,44604,1187,0
44,45248,0,59,6,2989,44604,6699,0
44,56831,0,56,6,57709,44604,10215,0
44,51013,0,38,6,2600,44604,8193,0
44,41063,0,50,6,9478,44604,1600,0
44,19136,0,39,6,34221,44604,801,0
44,25256,0,43,6,27077,44604,20,0
44,44886,0,57,6,3863,44604,4567,0
44,11849,0,40,6,41252,44604,27353,0
44,30731,0,54,6,18786,44604,17,0
44,60707,0,51,6,55113,44604,2135,0
44,11064,0,56,6,37941,44604,3323,0
44,56231,0,37,6,63173,44604,9003,0
44,26671,0,49,6,24126,44604,3369,0
44,63436,0,43,6,54432,44604,13783,0
44,23120,0,47,6,28189,44604,20828,0
44,8614,0,44,6,43463,44604,8093,0
44,51517,0,51,6,64303,44604,7496,0
40,6574,0,38,6,47043,85,44604,0
44,6053,0,57,6,42696,44604,1027,0
40,11891,0,38,6,41726,2557,44604,0
40,19550,0,38,6,34067,62078,44604,0
44,16693,0,47,6,34616,44604,4446,0
40,31779,0,38,6,21838,20221,44604,0
40,3878,0,38,6,49739,5801,44604,0
40,27670,0,38,6,25947,81,44604,0
40,6731,0,38,6,46886,6000,44604,0
40,39635,0,38,6,13982,720,44604,0
40,57605,0,38,6,61547,1192,44604,0
40,3455,0,38,6,50162,5850,44604,0
40,4249,0,38,6,49368,1721,44604,0
40,39196,0,38,6,14421,5030,44604,0
40,39500,0,38,6,14117,1027,44604,0
40,64500,0,38,6,54652,7496,44604,0
40,11587,0,38,6,42030,8093,44604,0
40,63008,0,38,6,56144,20828,44604,0
40,17962,0,38,6,35655,13783,44604,0
40,24241,0,38,6,29376,3369,44604,0
40,47917,0,38,6,5700,9003,44604,0
40,24357,0,38,6,29260,3323,44604,0
40,26090,0,38,6,27527,2135,44604,0
40,10767,0,38,6,42850,17,44604,0
40,43845,0,38,6,9772,27353,44604,0
40,40664,0,38,6,12953,4567,44604,0
40,9129,0,38,6,44488,20,44604,0
40,14173,0,38,6,39444,801,44604,0
40,20487,0,38,6,33130,1600,44604,0
40,26799,0,38,6,26818,8193,44604,0
40,7817,0,38,6,45800,10215,44604,0
40,9146,0,38,6,44471,6699,44604,0
40,40694,0,38,6,12923,1187,44604,0
40,48755,0,38,6,4862,6969,44604,0
40,45085,0,38,6,8532,44501,44604,0
40,44067,0,38,6,9550,6002,44604,0
40,36,0,38,6,53581,28201,44604,0
40,24142,0,38,6,29475,49153,44604,0
40,19781,0,38,6,33836,10243,44604,0
40,26446,0,38,6,27171,4446,44604,0
44,29287,0,46,6,22278,44604,9898,0
44,33274,0,39,6,20083,44604,50389,0
44,23467,0,57,6,25282,44604,6566,0
40,55362,0,38,6,63790,6566,44604,0
40,15553,0,38,6,38064,50389,44604,0
40,31887,0,38,6,21730,9898,44604,0
44,42726,0,50,6,7815,44604,1311,0
40,41946,0,38,6,11671,1311,44604,0
44,39684,0,49,6,11113,44604,1433,0
44,53664,0,43,6,64204,44604,8192,0
44,50992,0,55,6,63804,44604,1111,0
44,28826,0,40,6,24275,44604,32772,0
